id,author,thumbsup,text,# of replies,replies
Ugw5qqRllpQjJy3Ww754AaABAg,Mr G,0,"All are created equal right!? Prosecute Thomas and Graham!! End life long corruption and court appointments. The working class are Not able to have anything blocked!! So let any public office sit for subpoena, no 5th for public office!! This will help end, eliminate corruption in our elected offices. WE must enforce and request elected to give information under oath!!! THEY WORK FOR US!!! NOT THEMSELVES!!! Only accountability WILL eliminate those seeking office for power, grifting, and their self enrichment!! Prosecute all who plead the 5th! (elected) - 2 years for every 5th envoked in a publically held, elected office. The is for private sector onlt! Must be elimated in a public setting dealing with any Govt. Business!!! They work for us!!",0,[]
UgzRHQRKSnkhrvBtRp54AaABAg,Alfreda Moon,0,"I guess Trump has evidence against Thomas too. I want to see the videos, and hear the audio tapes. What’s done in the dark always will come to light. SMH that so many would risk showing integrity",0,[]
UgzyNNlCMMlfdSsfzAJ4AaABAg,t j,1,oreo fing cookie!,0,[]
UgxliC7AN21azkNUsvN4AaABAg,Ray Patterson,1,Privilege politician white men getting their way again.,0,[]
Ugyalqg4KdAGo_qWU594AaABAg,Charlie,1,"Republicans: tough on crime
...
that they didn't commit.",0,[]
UgyzJ5s_qNehSSr12W54AaABAg,Sancia Walker,0,Why Lindsey have so much to  say and doesn't want to tell the courts how he wanted to overturn the election what is he afraid of seriously he's trying his best not to go no one is above the law Lindsey including you,0,[]
Ugw6p0Un3NZV3dYWaHp4AaABAg,Rick Moss,1,"This is an obvious interference ploy on the part of Clarence Thomas. It is simply to shield his wife from any damaging testimony that Graham may provide against her. Ultimately, it's obstruction of justice and should be dealt with accordingly.",0,[]
UgxmGXYhBK0WxAVwhKt4AaABAg,G Money 2.0,1,🤮🤮🤮 SUPREME COURT 🤮🤮🤮 COMPROMISED 🤮🤮🤮,0,[]
Ugyp8jL5TNAJTwEcsj54AaABAg,greg lewis,1,"YYYYEEEEEAAAAAAAAAAAAAAAAAA
GOP WINNING BIG BIG BIG BIG !!!!!!!!!!
HAHAHAHAHAHAHAHAHAHAHAHAHA",0,[]
UgwtS-bE0YQEeuny6Ql4AaABAg,Barry Sabahat,0,Corruption.,0,[]
Ugw4-lvNF3_VJlnGwjp4AaABAg,Steve Chance,0,Rules for thee but not for me.,0,[]
Ugyxt2PV1X2aEiQ8ush4AaABAg,Luther Lackey,0,Uncle Ruckus to the Rescue!!!,0,[]
Ugzt_e9Q0AyYwtUsKDh4AaABAg,Sheri Prysock,0,This proves that SOME people are above the law!!!!! The highest court of the land is CORRUPT!!!! what has the U.S. come too!!!!,0,[]
Ugy9nffEno2EsO8IbFJ4AaABAg,Sonic Temple,0,This is why he needs to be removed from the Supreme Court.,0,[]
UgzcIZfL1-fLAYj-SiV4AaABAg,Jon Adams,0,"Thomas, Kavanaugh and Barrett are not qualified to be on the SCOTUS.",0,[]
Ugxw71CX603cnIjBs4R4AaABAg,CAP,0,Corruption at it's best !,0,[]
UgyjO5z7yGzFKZJLTfB4AaABAg,Pvt TJ,0,Republican Party is greatest threat o,0,[]
UgzOxQFiIF7fsPkOlBN4AaABAg,CK Bassett,0,Thomas should be removed from the Court. He has forsaken LAW for Politics.  How much is he being paid?  He and his wife are both disgraces as Americans.,0,[]
Ugw-kFgtbIDoZ3BWLyZ4AaABAg,Gregg Moyer,0,MF'R,0,[]
UgwigTa_XWQ9Us67pTN4AaABAg,Helen Garrett,1,We have to revamp the rules for Supreme Court Justices.  1. Term limits.  2.  Recusal rules.  3.  Removal if nominees lie under oath at advise and consent hearings.,1,['That should be voted in by the people']
Ugwr_r8g6u5mYexTLYl4AaABAg,steve cook,0,Voter suppression or election suppression. Make up your minds,0,[]
Ugwt_4letE5J2SzQecJ4AaABAg,AllHail Me,0,Disgusting,0,[]
Ugw7NM0wLQjmV6tn1p54AaABAg,India Burke,0,At least the Russian Mole Thomas now confirms what we suspected for 30 years. UNBELIEVABLY ETHICALLY CORRUPT CLARENCE THOMAS AND WIFE GINNI,0,[]
Ugx6ARGrKWMGipQyUHF4AaABAg,Global Warming,0,This is unacceptable! Protect the diabolical wife and probably his own involvement.,0,[]
