id,author,thumbsup,text,# of replies,replies
UgyvajeWjUG13sXiz4h4AaABAg,Zierim,3,"8:05 it's crazy that the band is so consolidated, that a drummer can give a sudden cue and all of the musicians suddenly take it right back. idk if this is planned, but judging from michael's ""caught off guard"" body language, it think's it's not planned",0,[]
Ugz0jzFCbJRWCTwOhSN4AaABAg,DrummerBoi 1993,3,"So I found out from Mark Letteri who wrote the song, that last part from 5:35 on up was inspired by gospel artist Myron Butler! No wonder why that thing sounded like church! Myron is an amazing artist, producer, songwriter and all and I'm JUST finding out that Myron was one of Mark's inspirations to this song! Mind blowing!",0,[]
Ugwl5C3qWFVumqbj1Zx4AaABAg,Cujoh,72,I think everyone needs a Shaun Martin in their life,3,"['what about Cory henry 😢', 'Right?!', 'Shawn was having a purely spiritual experience right here! I am all for it!!!']"
Ugzmo48c-qJZ6XPAe814AaABAg,Marlon Miranda,1,This song gives me “we like it here” vibes and I like it!!,0,[]
UgwLvY_xyfqFn2rQt2B4AaABAg,Min C psbc,1,"I love this ensemble.  My favorite album is ""We Like It Here"".  It was simply magical, other wordly even.👍👍",0,[]
UgyYhBdWyvn-uiXIG7x4AaABAg,Paul Zoklits,0,What's happening at 1:43 ?,0,[]
UgyD3iCt2OI66H0dq854AaABAg,somekindatube,2,It's so great to have these live recording vids back <3 Brings so much depth,0,[]
UgynqDoLYF3ixXu5I8d4AaABAg,Sid Big man,0,OMG praise break loading.......wow,0,[]
UgwApwSbtwMVoDPwaMB4AaABAg,Sid Big man,0,"Simply Awesome, love you all",0,[]
UgzdztMplwWxWVHV56t4AaABAg,Daniel Katzer,1,2:48: my head and my heart exploded simultaniously.,0,[]
UgwoCNNNsJxB2wlQfK54AaABAg,Joo Ei,3,Of course it’s Larnell on drums.,0,[]
UgxwKMWngDlRZZbbsFl4AaABAg,Katy Taylor,1,"Makes me so happy , love the groove and the extended bit ,it’s just great !",0,[]
UgwFBqwxUK3h4cZ70Od4AaABAg,Laurensius Simatupang,2,"getting goosebump from just one of the newest album, can't wait for the release",0,[]
UgzKilw1x7dK8moCWl54AaABAg,James Greene,3,"I don't think I've ever had an experience like Trinity.  I can't think of a song that elicits as strong emotions with the 50th listen as much as the first.  I have watched/listened to this  video no fewer than twice a day since I first did, and as much as 7 times/day.  It just fills me up every time.  💞💕💗  I am not necessarily religious but I do know church and...'nuf said",0,[]
UgxmBtLXvmrnG2L52VN4AaABAg,Deon Dukes,0,"The crazy part is, it’s more then music. The Holy Spirit is in that place whether you believe it or not! 🙌🏾🙌🏾 Jesus. The fact that Snarky Puppy has been delivering quality music for years, make no mistake gospel is heavy in most of there creation.",0,[]
Ugzjy66heM5GZWf0ISF4AaABAg,Squilly,2,"Snarky Puppy has finally discovered 4/4 time 

/j",0,[]
Ugxp6890tPiVspRyiCZ4AaABAg,Silvertortoise,0,Also that guitar riff sounds like Pantera - The Sleep!,0,[]
UgzfJVHcXEH7bSkLMJJ4AaABAg,Silvertortoise,0,Jesus christ,0,[]
Ugx-Zb5iEQnhUdk23HZ4AaABAg,Bob Bab,0,Very nice.  Wondering why everyone is wearing headphones at a live performance though?  Band and audience?,2,"['They are recording the album.', 'without headphone, they just hear brass, woodwind, drum, perc,']"
Ugwp2aplkblC1XZ_5GR4AaABAg,Joao Victor,0,What do I have to do to be one of those people w/ headphones chilling on Snarky Puppy vibes?,5,"['É noix, JV. Haha. Queria estar lá também', 'Follow them on social media to know when they perform music and stuff.', 'Tickets were out 3-6 months before the recording, they cost 200$ and it was announced in their mailing list and instagram account', '@James Greene Not so easy to express myself in english lol. You are right, I was thinking more about the band as a whole than this music specifically', ""I don't think there is any chillin' happening here...the energy is too strong for that!!  I know what u mean though...just sayin""]"
Ugx3ebez671L_1RDqvl4AaABAg,Jonathan Livas,7,"I could cry, Snarky Puppy has done it again 🔥🔥🔥",0,[]
UgwCrSyC4Ud6o6WpeiR4AaABAg,jordidelmetall1,1,I don't get that music....,0,[]
Ugz3jnyC0N7w2NfW8Ol4AaABAg,Daniel Campbell,0,dude i gotta say man the creativity and the freedom you guys show in your music is so inspiring to me as a drummer as a listener. mr louis you are amazing and snarky puppy yall change my feelings to such a much higher plain i just want to say its such a great feeling to listen to your music it puts me in such a great mood. i love you all dearly.,0,[]
UgzoxZJc5BpYSqSgqK14AaABAg,Anwyll Music,1,Fuck! Yes!,0,[]
Ugz9n_HYomT-1meAr6R4AaABAg,Casa Paprika Studios,0,"The overkill had to happen... Should call it ""Customers' Jam at Thomann"".",0,[]
Ugw6V5MhlXKPXadcqP94AaABAg,jokyzombi,0,And this is free to listen????,0,[]
UgxlYhR82GSE7_orZ2t4AaABAg,Sepp Clarke,2,when you start a band with your entire music class,1,['literally']
UgwaiDGmfP922m4lKid4AaABAg,Kalen Vaz,0,MAGIC! nothing short of brilliant. please come to India!!!!,0,[]
UgyY2IRC930cZyWse154AaABAg,James Angstman,0,holy shit,0,[]
UgxR98rpTNybmgOC27J4AaABAg,Olivier Hébert,0,"Incredible arrangement!!!!!!! The mix is fabulous!!!!!!! Bravo to all musicians, this is HOW music should sound nowadays!",0,[]
UgwAtyf7jy663IM7XLd4AaABAg,Robert Dessesseau,0,OMG!!!!!!!!!!!!!,0,[]
UgyZPixR6uMte1V0aHt4AaABAg,La'Mont Johnson,0,Where is Mr. Dywane Thomas II or to his fans MonoNeon?,2,"['@Abdallah yes Im veryvery familiar w/Ghost Note however, I just wanted to see him w/them.', 'He hasn’t done anything with SP yet, but he’s in a band with SP’s Sput and Nate Werth, the band is Ghost Note']"
Ugzc_2eFB0-mT5AiFHp4AaABAg,SFX,0,Close your eyes and picture Weather Report.,0,[]
UgxjWFT59RXnPieVVHJ4AaABAg,David Diaz,1,3 seconds in I'm feelin it,0,[]
UgxsEP6VCfD_tnZlgXp4AaABAg,Youngy,1,6:09,0,[]
UgyYqw2ElPlyH91WXvF4AaABAg,Youngy,1,5:34,0,[]
UgxwikkA2LoKe6m8zVB4AaABAg,George Essel,1,The brain behind this production is mad... mehhnnnnn. I jsut Love. So nice,0,[]
Ugzzfk3vl1YNUwEklzt4AaABAg,Semenov,0,Афигенный грувчик  для июльской жары!,0,[]
UgzuHy8c0agDEmu5R_Z4AaABAg,Caleb L.,33,Dude Shaun caught THE SPIRIT by the end of it. I love that guy!,1,"['❤Thee Trinity. A soul filled with gratitude and praise, and a hunger for G-d. Amen. Amen.💜 I Love It.💙']"
UgwHXWCFMbMYEiK3s6x4AaABAg,kdbyers,2,"The absolute passion and love for music shown in this entire room is insane!!! My God, the definition of music.",0,[]
UgzTREqUxWfWZQHvKiN4AaABAg,Jim Wilson,0,I am so thankful that I live on the planet at the same point in time as these guys,0,[]
UgzScDb_WU91UEnsdmd4AaABAg,Alex C.C.,1,"Beautiful. They are playing here in Barcelona this Monday 11th of June in an amazing music hall. I found out to late so the only tickets left now are with low visibility too far from the band. After watching this I feel like I want to stand up and dance instead. It sucks that I'm going to miss it. This was a blast, so much going on in perfect harmony. Art elevates the soul! 🙌",0,[]
UgxLnzEM4YEti48o5AR4AaABAg,Brady_Est.88,0,"Please give us more 🙌🏽🖖🏽 Also, please let us know if you’re ever touring",0,[]
UgwpaunBujKmzxlU9Dt4AaABAg,Paco Nemo,0,OMG ! what an incredible experience it must be ! I would love to experience a live session like this one day ! ❤,0,[]
UgzV5zHamjbzB11YJhp4AaABAg,Andre Godsey,2,The coolest musical organization on the planet!,0,[]
UgwsCIGhHk46ZoPWOql4AaABAg,Robert Ellis,0,Time Signatures?,0,[]
UgxEGE5yLPorgwhEVyt4AaABAg,Christopher Miles,0,"where is the ""good"" parts? this is just an awful mess of weirdly egoistical funk monsters.",3,"[""So you can't hear the cohesion?"", '😂😂😂😂😂😂😂', 'are you watching the same video i am??']"
UgxUfgOfco4gfWmnspB4AaABAg,名前変更,1,"I like how Keita Ogawa is always smiling, it makes me smile too😁",0,[]
UgxhFru0w02x_oaoiLJ4AaABAg,La'Mont Johnson,1,"Ill say it again, This group is the Modern Yellowjackets 2.0. What's there not to love about Snarky?!",0,[]
UgwI7FOCgCTHzH30FF14AaABAg,Michael Bronson,1,Got to see them at Riverbend in Cincinnati with Steely Dan. They were awesome. So many people do not know about this group it’s ridiculous.  Love these cats.,0,[]
UgxWeSr3mjN-dYi8ceZ4AaABAg,windbag,2,Fantastic song.  The atmosphere in that room must have been incredible.,0,[]
UgxcR8AP_5kIiQTdl-14AaABAg,Arvid P Andersson,0,"11.42, ever seen a sax player try to sue the gitar solo any harder! lol",0,[]
UgwAySYclSOc74tt6CZ4AaABAg,comvoice,1,They are SUCH badasses!,0,[]
UgxfR1SLTo9Lye-ivZl4AaABAg,time410s,0,Are all the live shows with headphones for the audience? I wanna go to one of these types.,0,[]
Ugy-IChwNaRbZHlotll4AaABAg,Trevor Woodley,0,"The white colonization of jazz is under way . We gotta be careful because we know how that goes; rock, blues, rap, house, techno, and more are exhibit A.

White people love Black music but prefer it in a white package; and tas a result the music ""Columbuses"" make way more money, enjoy levels of reverence and lionization, and  attain chart success and mainstream appeal that the Black pioneers can only dream of. Just saying.

If Larnell Lewis and Cory Henry were white everyone would know who they are. How is it possible are jazz band has a minority of Brothas in the band? Odd.",1,['A) white people have been involved in jazz for a hundred years\n\nb) black jazz musicians have attained tremendous levels of success and fame\n\nC) lots of people know Larnell and Cory.']
UgxX9kFCkepoN8Avwi54AaABAg,mfstudio,0,"6:08. Sounds like dave weckl's hard wired album!!!
 I think half of these musicians grew up listening to GRP Bigband, Chick Corea,  Jay Oliver, Earth Wind and Fire, Dave Weckl Band.",0,[]
UgzQK9VyFG_gjipnLoR4AaABAg,Adekunle Adeniran,0,"Anyone get the Fred Hammond ""Blessed"" feel towards the end of the song?",0,[]
UgzejzwBNqtLWF8RjlZ4AaABAg,Jelmer Holwerda,0,Man I love this extenden version so much. Wish I was able to stream it.,5,"['@Jelmer Holwerda always a pleasure to share amazing music', '@Marek Obuchowski Ah okay! Nice to know, thank you :)', ""@Jelmer Holwerda it's as a music video :)"", ""@Marek Obuchowski Not the extended, right? I don't see it on Tidal."", 'It is up, at least on Tidal.']"
Ugw4S7AewIz11StAHSB4AaABAg,Alaki Transuk,0,"what is that woofing sound at 2:12
 ?????",1,['sounds like shaun warming up the talk box']
UgyDZrDXCXdrHS2QJ-94AaABAg,Jason Liu,0,"Duh, yet another masterpiece :)
Bro, they gave the bartenders moniters too!",0,[]
UgxIsLQQCL077gW3-iZ4AaABAg,TiWanTiWa Abibiman,0,"WOW! NEW Snarky Puppy!!!!! 🤸🏾‍♀️🤸🏾‍♀️🤸🏾‍♀️🤸🏾‍♀️🤸🏾‍♀️

Dang!!! How many drummers they going to have on stage at once?!!! As long as I get my Larnell moments. Just sayin...

Seems like he's holding back on this one cuz there are so many additional drummers.",0,[]
UgypsHDAFdPjaROcKJp4AaABAg,Derris Lee,0,Snarky Puppy really almost went into a SHOUT,0,[]
UgxCihkF0sfen-yf3nB4AaABAg,Lucio Vecchio,0,"very nice, I want to meet your sound engineer",0,[]
UgxuxRKy3t5EvOOSMfN4AaABAg,PAKORN KHAMP,1,Please invite Guthrie Govan to play guitar as a guest.,0,[]
UgwYb9lO_OQIN-Xx9wd4AaABAg,Juan Basualdo,0,Is that Adam Neely?,0,[]
UgwTYtWdxxMKydpQLKF4AaABAg,Ryan Stephanus,2,shaun martin is very expressive. He always made every performance memorable,0,[]
UgzxlspM_aM0LmPdcmt4AaABAg,BrassThunder,1,So good it hurts.....Whew doggie,0,[]
UgwqO8R22RK37r0O8GR4AaABAg,Matthew Fontaine,0,You guys holding back fr,0,[]
UgzZCH-YKdvBJpWuJIF4AaABAg,Jaguarpro,0,"synth players using kempers?? would love to know how they are using those, that is sick as hell",1,['Could you elaborate why these amps are special? First time hearing about this.']
UgznP1DCmSrVW3tPAv14AaABAg,Bill Scott,1,Tighter than a new pair of shoe laces...,0,[]
UgzvCD4iHPYENmPjyZt4AaABAg,Carl Francis,3,Could this be the best groove Snakrky Puppy has ever created?,1,['...such a band...their groove goes through so many of their charts...']
UgwvjVjYQhdoo7xHRPJ4AaABAg,George I. Giannopoulos,0,Ι am speechless! WHAT A BAND!!!WHAT A COMPOSITION!!!,0,[]
UgzZ_hq5sJs5fX7WwWB4AaABAg,M B,0,"If Snarky Puppy went to the war in Ukraine, like right in the middle of the fighting and just did a pop up concert, the war would end and world peace would be achieved. I truly believe this. This group of all world musicians and artists are a national and global treasure.",0,[]
UgwdT4tPexa73TLsLnF4AaABAg,Джон Бут,0,One word… EARGASM!,0,[]
UgznsOkOU1svvo2hfcp4AaABAg,T Doom,0,Yeah Michaels been listening to Jaga Jazzist the last couple of years  :P,0,[]
UgzsGmuTpxCFsjXesel4AaABAg,Elizius Raz,2,Yesterday is was in Ulm with my father at a concert where they played this in the beginning. It was great,0,[]
Ugw92oVpdYIDqk2WmfJ4AaABAg,Todd G,0,Nothing better than watching Shaun's mind explode in these videos,0,[]
Ugx_hxf-WcuHpwoWfSJ4AaABAg,chicjaf,0,The groove that starts at 5:34 reminds me of Louis Cole's drum solo beat https://www.youtube.com/watch?v=RuxzWqkyo0k,0,[]
UgxDvs0rQz6fyvKZYs14AaABAg,Thuku,0,ok this is insane...In a dope way..,0,[]
UgxVFs8LHTMna2IOMCJ4AaABAg,Krisna Mahameru,0,Groove is sickkkkkkkkkk,0,[]
Ugys6d7Mr_gBoSC_uwl4AaABAg,Ethan Miller,0,"Hot damn, please come to Denver on tour!",0,[]
Ugx_GjqfxBHKzAI4N9F4AaABAg,Timmy Girard,0,"Great players, Great sound, lousy song writers. It's completely forgettable. They can groove... YES. They can Riff... Absolutely. So what. Listen to this song. Come back the next day and sing it without hearing it again... Completely forgettable. Hard for hards sake does not equate to musical and likeable. I've heard way better from musicians half as talented but better writers. But What do I know in this world of disposable everything.",4,"['This is far from a forgettable song.', ""gonna have to respectfully disagree. this song is an absolute earworm and i have literally been playing it every day since it dropped. sorry you don't enjoy it"", ""It's true about some of their songs but definitely not about this one nor the ones on Sylva or We Like it Here. Also, this is ambitious music but definitely not hard for the sake of being hard.""]"
UgxMdZD9v0y7c_52Uex4AaABAg,Róbert Grondžel,0,"Great great great. You make me happy, thanks ...",0,[]
UgzpolcTInhEEzyVzOp4AaABAg,tulu apale,0,Sheesh grown up arrangements!!,0,[]
UgwdFXDxnJp2iNmr6Kd4AaABAg,BobWilson84,0,The album is available to preorder from their online store folks!,0,[]
Ugyh5AKWjAlt6Rb_rCd4AaABAg,Madmacs FPV,0,just fyi in case you never seen this by freddie hubbard https://www.youtube.com/watch?v=3tuskjv0KLo&ab_channel=BigBandTVTwo,0,[]
UgzCG91mhsDMdHAUUd94AaABAg,Tim Pflug,2,"5:34 --- yeah dude, me toooooo",1,['absolutamente de esa manera']
Ugw1jmZqJs8H3rOP5JB4AaABAg,Mark Merrick,1,Your children celebrate your world.,0,[]
Ugys-lYhymdnAqHmfOl4AaABAg,Marc Dumont,0,I love the dancing dude at the end. That's really what it's all about,0,[]
Ugxn0Rjg1Uar1evVUqJ4AaABAg,Mert Ates,0,SNARKY HOCA...,0,[]
Ugy-zJkiMpY4np80x754AaABAg,Aeshi Yuki,3,"Man the vibe, the SNARKY VIBE!! 💖✨✨

Almost praise break at the very end with Shawn ahaha 🖐️✨",0,[]
UgwSSVqZjl_627xtW6V4AaABAg,Stas91,4,"I MUST see them at some point in my life.  Has to be a totally different experience live.  Would have never found out about Snarky Puppy if it wasn't for that Drumeo video of Larnell Lewis playing Metallica, I'd probably have never heard of Snarky Puppy, and I've been hooked since.",0,[]
UgxXUax4TCLLWSmrNYZ4AaABAg,uzi978,0,"Ahhhh yes, new stuff!!",0,[]
Ugx4Lz3X_1F2q_QKJNt4AaABAg,A.,1,What a beautiful peace of art!,0,[]
UgzqF_2Sk4B_SoG9DGV4AaABAg,Peter Nikolov,0,7/8...,0,[]
UgyVMhTA8rfJwyqEvrB4AaABAg,MattTheSpyd3r,0,You guys continue to amaze me. Bravo,0,[]
Ugye3Z-P8reWpgzZTox4AaABAg,Seb. S.,0,"horribly mixed. Bass too quiet, drums too quiet, you mainly hear cymbals from the drumer, not drums",0,[]
UgyZ0JTHcQbj3cfEuxF4AaABAg,Nehuen x Juancho Hou,0,dios qeu hermosuraaaaa,0,[]
Ugyyo6UwebHpwNqL7YB4AaABAg,Waligite Hkw,0,Respect FROM Kanaky,0,[]
UgxdcE094BENjvPwkZZ4AaABAg,Durox Kilo,0,"alright, let's do it",0,[]
UgzTIsbAFM3VwX7yPuV4AaABAg,IEngineer247,0,I'm just here wondering how many inputs was used for this when it came to recording!!!!!!!! This is a dope video/song!!!!!!,1,['128 Channels.']
UgwtfI18NYZnXV4ZCgx4AaABAg,nutloaf,0,Snarky Puppy makes my face melt.,0,[]
Ugwrd-xjNxMwslbPXpZ4AaABAg,Roberto Villela Neto,0,DAMN,0,[]
Ugy-UrrSPyrDjpHfJXd4AaABAg,Mario Nardoni,2,"I am so grateful for the opportunity to have seen these amazing humans. Snarky Puppy is not a band, but an experience. You are totally absorbed by their genuine passion for music. Shaun Martin is a mood lol",0,[]
UgwihgkFa5MkvYh5qkl4AaABAg,MORENO ANDREATO,0,WOOOOOW !!! AMAZING !!!,0,[]
UgwuopXRKAnw8FMtFu14AaABAg,Johannes Bergcrantz,0,Wow 🔥,0,[]
UgzEKqkRklAn_3Jf4Gl4AaABAg,Gift official,0,Listen to these guys always have you on the edge of your seat...you never know what might happen next,0,[]
Ugyau9I-o0bxsg9JnQF4AaABAg,家族湯はなみずき,0,"音が詰まりすぎている。
もっと、ナチュラルなミキシング＆ファイナライズをお願いします。",0,[]
UgxiKGOQIfBqCdGbKSx4AaABAg,KingJames3000,0,running the fender rhodes through a kemper profiler? Never seen that before!,0,[]
UgyHTlGzgsTLSdnvNgt4AaABAg,skip smith,0,"wow,,, double wow... sooooo good",0,[]
UgxdqJb5BibweJHcG5R4AaABAg,Jose Vidal,0,"Excellent as always, but I don't like the sound in some instruments, maybe too much digital emulator makes it lose character and authenticity, it sounds like a sound photograph, imitated sound... not real. I'm sorry but I do not like it.",0,[]
UgwJf2nP13DaN6w5MEd4AaABAg,rifqi,0,Perfect for bond backsound,0,[]
UgympLQBq-OohfSKgC94AaABAg,Zdeněk Rumplík,0,trochu to vypadá jako reklama na sluchátka audio technica.. 😁 ale jinak perfektní song! 🥰,1,['xD']
UgzGk4BidRWVuZ1LX9F4AaABAg,neoaureus,0,"As a guitarist... all I have to say... it is a drummer heaven, a horn paradise, synth orgasm.... but rhythm guitars are lovely... but could be better.",0,[]
Ugxv-j18lnPI9hMI0yd4AaABAg,Jordan Larson,0,Yesss,0,[]
UgysB_nU_Nt1I2GZUNp4AaABAg,Larry N,0,And no sheet music,0,[]
UgzCPwz67Z7tsx65Bat4AaABAg,Tanisha Jackson,30,The beauty of Snarky Puppy is you have a room full of extremely talented musicians and everyone is of one mind to create the most amazing music!! This is so dope!! It’s like giving us a glimpse of what heaven will look like!!!,0,[]
Ugzs3H7W-arrriwmhUd4AaABAg,Nigel Lew,0,At one point it sounds like someone is trying to solve a crime. I can't like this hard enough.,0,[]
UgxaOysStq5V6yvr0a54AaABAg,Lucas Bastos de Freitas,0,god damn the audio quality on this one is INSANE. absolutely stunning piece. what a performance,0,[]
UgybHbu851g_C9yB2Ot4AaABAg,Stefan Grant,0,"Oh my, simply divine",0,[]
UgxdMu54vke8JXKM-hF4AaABAg,Stefan Grant,0,"The head grooving that’s going on with this one, another level……",0,[]
UgxmhP7TbzBi5_OEUqF4AaABAg,Jelani Greenidge,0,Shaun Martin is all of us at 9:41,0,[]
UgwJ3sJ9d6PAXSwCDoB4AaABAg,Bernardo Franco,0,absolutely great,0,[]
UgxOLGDiwmha5WwMIth4AaABAg,Ignazio Acerenza,1,Even the audience is in the pocket in these.,0,[]
UgylwVdK_p_0n3H3gDh4AaABAg,june bug vintage,2,6:31 that synth solo is so good,0,[]
Ugw2yk-ep_8VuBojJT94AaABAg,Jen Lambert,0,"God, this is so good!!",0,[]
UgwI3n7bHtMkGdhvMDV4AaABAg,Konstantinos Dedes,0,So smooooooooooth,0,[]
UgzKEa01WgLM_7ubT_14AaABAg,Sticky Fingers,1,Shaun overdosed on the funk,0,[]
Ugxt_vhFVmxz60s5xwF4AaABAg,Manny Gonzalez,0,Frank be dancin,0,[]
Ugx2_W36K5-5jBHOr3x4AaABAg,Justice,0,Nasty!,0,[]
UgzXn_ZQ3v8kxjDzKmp4AaABAg,Nick Bowd,0,must have taken days to setup and sound check.  imagine all the cabling.,0,[]
UgzWh0XOJlA3NAQwbN14AaABAg,dabrupro,0,That is good shite!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,[]
Ugy1gyfDJ-6i_gfr7V54AaABAg,Ryan Fraser,0,Poor Larnell was gunning for that double time outtro,0,[]
UgyR0TiFQv-Ua27gCCt4AaABAg,Geek Fetishist,0,Jazz alive? Nice 😊👍,0,[]
UgwIBOeXUxZLce_bg2t4AaABAg,bob freeze,0,"Reminds me of insane the rain pokemon jazz cover, this shit is awesome",0,[]
UgyYnv9Hmty4-pHFye94AaABAg,Chris Short,0,I don't know what to say...nasty,0,[]
UgwWSucR7fjD8MD_k_t4AaABAg,Michael Stephan,1,Who has written this arrangement?  It's fantastic ⚡️❄️,1,['Song written by Mark Lettieri - the middle of the three guitars.']
UgznXJPA8qob5gM98vF4AaABAg,Daniel Waeber,0,Mark Lettieri's in da house!!! Thank you folks <3,0,[]
UgxdXlZiOslhG63YMVZ4AaABAg,Tymas Seun,0,Please who is your mix engineer? @snarkypuppy,0,[]
UgzTuyqUlFrK6dnLx7R4AaABAg,Go Bucks,1,Lol they went to church at the end a little bit.,0,[]
Ugz7a2gGX8N3nhn3NgJ4AaABAg,StaticSmile,0,Amazing! Blown away…,0,[]
UgxCQaZEfdrY3QJELPF4AaABAg,G K,0,"I would be scared to wear headphones that someone wore before me
all that sweat and grime",0,[]
UgzhSUVpYipMY2v4yDd4AaABAg,pastense,1,3 drummers…THREE!,0,[]
UgxjYUFo9008rD8rYOR4AaABAg,PI-Patriot,0,06:10 sounds like music taken from Super Mario Brothers. 😂,0,[]
UgyuuVof2z5ZO9sbUhp4AaABAg,James Nichols,0,That's a whole lot of Kempers 😳,0,[]
UgzGodfjT_UNUQlKiPx4AaABAg,Lennard Kueppers,6,"Every now and then we all come together on this Chanel to listen to another outstanding Song by Snarky Puppy, like we did when Lingus was released!",1,['I watched them Even before']
UgxcdKTl7EK-JEluGCR4AaABAg,Ethan Stone,0,100 million likes,0,[]
UgyY-qVhYOSklpY8iVV4AaABAg,Ariel Avancini,0,Need more drums! 🤣 ¡Aguante Marcelo Woloski nomáaa!,0,[]
Ugw9BfexOQ52NVBzwsN4AaABAg,Naomi Armitage,0,"is it me ,or its like they are telling a horror/terror story ?",0,[]
UgyTYoayoIV476SPATx4AaABAg,Jb Ly,1,I always wonder why this kind of music is an almost exclusively male thing,0,[]
UgylK_5nLzt_D9rE-814AaABAg,jazz music,1,This song will be a masterpiece.,0,[]
UgyyvBXWX_9fFTsb2Ip4AaABAg,TheSoundofU,0,totally one body. a brain that might be getting impulses but the voice comes out unified. WOW!,0,[]
UgzIcx0GzVHPtQtpBAJ4AaABAg,Bert Buckley,0,Unbridled joy!,0,[]
UgwEs8ErAx2yeC4aG_x4AaABAg,christopher astin,1,https://www.youtube.com/watch?v=xbPlhHdp_1s,0,[]
UgwrexI6M8SqRJ9O_5F4AaABAg,Butch Ford,0,"Hi all, I don't normally comment on anything I watch but, I'm making an exception for this. There's definitely something about the spirit captured in this video! The odd time at the start, the shifts in movement from dark to bright, and Shaun trying his best to hold it all in until the right moment to let go ( that moment around 9:40 minutes or so). I think I've watched it 4 or 5 times now and will absolutely watch more. All I really want to say is, I don't think I've loved music so much as when I was much younger listening to Return To Forever (RIP CHICK!!) You all have revived my zeal for music. THANK YOU!",0,[]
UgzGDe-WmE65Rg4AAI14AaABAg,Artcore103,0,Got some vibes of dave matthews band's Dreaming Tree (one of the most epic songs ever) in the intro and certain parts.,0,[]
Ugz4Belg9x-D6o9JiO94AaABAg,Chris O'Grady,0,Bald guy at the front is actually just having a slow seizure,0,[]
UgwszVuaxyoSq15gAaR4AaABAg,Michael Burgess,0,Anyone know where this was recorded?,1,['Deep Ellum Art Co. Dallas']
Ugxh7FU8uUO272jvkip4AaABAg,imchrisjamezz,0,This is a new Genre of Music. What do they name this???? Any existing term is unfitting.,0,[]
UgyUzAYRds2csHHQ3kF4AaABAg,imchrisjamezz,0,Another one *Khalid voice*,0,[]
UgxPKhwCt8k6LxY84dN4AaABAg,Patrick Fitzgerald,0,The music I listen to as my country drifts slowly towards fascism . . . 🤯,0,[]
Ugx44DQ4L9ceTWIUkCZ4AaABAg,kamel jazz,0,C'est cool d'avoir pris Jason Thomas pour Jouer avec Vous . Merci pour ce partage que je partage à mon tour sur FACEBOOK .,0,[]
UgxPKFRBZjffoehiOi54AaABAg,Rafael Ribeiro,0,it is so pleasant that the camera man was filming exactly when the synth guy hits the chord at 10:43... omg...,0,[]
UgzMYbVAWTLuma5ZeHl4AaABAg,Rafael Ribeiro,0,"i don't know if i'm not hearing that good, but, is there a massive volume reduction in 5:48 ?",0,[]
Ugy1g9aI0H12lExirLV4AaABAg,Ian Gordon,0,"Love it, I wish they had more US tour dates, come out west please!",0,[]
UgxcjpwCR0jl9nBMk9x4AaABAg,Lily Carone,0,Wow😍😍🎶,0,[]
UgxBv41iJfKRoDmt0ax4AaABAg,EmanEgnahc,0,Shaun Martin just didn't want it to end. Love it! 🤣🤣🤣,0,[]
Ugx2we4-skqulgaHs8N4AaABAg,Florent Pierson,0,Michael is a kind of Tarantino of music.......you enjoy a nice cool mood.....wait a few minutes.....and it explodes !!!,0,[]
UgxuDb5nXyD7eOyE6fl4AaABAg,Nascimento,0,Nada vai superar Lingus ( https://youtu.be/L_XJ_s5IsQc ! A melhor Música ),0,[]
UgwvJnP2pdj8QbwBABB4AaABAg,Chenaniah Harper,0,Can anyone guess how many mics and how many boards they needed to record this so insanely clean??,0,[]
Ugx2juL1qAe-g7PULsZ4AaABAg,Just a Beard,0,My favorite part of this video has to be the audience reactions,0,[]
UgwC-Vs3OD2QkH14yMd4AaABAg,Marek Obuchowski,0,Finally something to match We Like it Here and Sylva levels. Wonderful!!!,0,[]
Ugzz_iSR4F4SN4mQnZN4AaABAg,Musicadamata,0,Some people think there are so few women in the audience. It's true. But if you scroll down  in the comments you will see that there are fewer women that in the audience. Do women naturally don't appreciate instrumental fusion jazz-rock?,1,[':(']
Ugy-XfQeSzzV8ZaX1IN4AaABAg,Musicadamata,0,"Is Mark Lettieri who begins with the arpeggio? If so, who is on his left side?",2,"['@Nathan DeVol Thanks!', 'Lettieri is the center guitar- Chris McQueen to Marks left and Bob Lanzetti to Marks right.']"
UgyGYzncoRrgn-15jDd4AaABAg,Ozan Arslan,0,Finally!,0,[]
UgzyQdQFGbGemOYYrHl4AaABAg,Mario Krishnandanu,0,"In this complex composition and with many layers of instruments, there is only one bass and it is played by the one and only, Michael League.",0,[]
UgyULsPMcqaa4hVtjsx4AaABAg,Louis Johnson,1,John Mayer's spirit arriving to say hi @ 10:04,0,[]
UgwNJZHMLeQWF4Tt7uB4AaABAg,Magic in Music,5,"Wow. You can really feel the heavy times we have all been through over the past few years, from total dread to tentative hope, to the light at the end of the tunnel. I hope that doesn't sound too naive. Instant classic, love you Snarky Puppy. Let's dance!",1,"['Not naive, beautiful']"
UgxKYRUH-txcNPM_NUt4AaABAg,Maranatha,0,"https://youtu.be/Ie96rVibhaw

one step higher....different yes....about the lord...",0,[]
UgxEh70_MKLZD4ALve14AaABAg,Dee Tunes,0,Good lord…,0,[]
UgynQnJP6U7PEyK1gQ14AaABAg,Julian Dawin,0,Wie immer: unglaublich!,0,[]
